HDPE_wt%,LDPE_wt%,PP_wt%,Temperature_C,VRT_s,Liquid,Gas,Solid,Gasoline,Diesel,Aromatics,BTX,Wax
27.070496083550914,36.92950391644909,36.0,500,1.0,85.57901000976562,5.627819538116455,3.612826108932495,22.24064826965332,16.07143783569336,1.3902555704116821,0.47651031613349915,54.385536193847656
26.22454308093995,35.775456919060055,38.0,500,1.0,85.51337432861328,5.391350269317627,3.7487785816192627,22.34590721130371,15.893845558166504,1.30559504032135,0.4476996064186096,54.17091751098633
25.378590078328983,34.621409921671024,40.0,500,1.0,85.49720764160156,5.254823207855225,3.7856831550598145,22.380395889282227,15.86867904663086,1.2555451393127441,0.43018054962158203,54.026180267333984
24.532637075718014,33.46736292428199,42.0,500,1.0,85.39939880371094,5.094109535217285,3.8264129161834717,22.168163299560547,15.837309837341309,1.2061680555343628,0.4098239839076996,53.84368896484375
23.68668407310705,32.313315926892955,44.0,500,1.0,85.51078796386719,5.0605363845825195,3.695728302001953,21.849842071533203,15.852980613708496,1.170932650566101,0.3948809504508972,54.008216857910156
22.840731070496084,31.15926892950392,46.0,500,1.0,85.69181823730469,5.0612969398498535,3.5251803398132324,21.459657669067383,15.85422420501709,1.1367586851119995,0.38058552145957947,54.25552749633789
21.994778067885118,30.005221932114885,48.0,500,1.0,85.88673400878906,5.073546409606934,3.3406100273132324,21.04102897644043,15.872332572937012,1.104791283607483,0.3667747378349304,54.54568862915039
21.148825065274153,28.85117493472585,50.0,500,1.0,86.08729553222656,5.097527980804443,3.1525895595550537,20.608510971069336,15.904149055480957,1.0750938653945923,0.3535822331905365,54.87139892578125
20.302872062663184,27.69712793733682,52.0,500,1.0,86.28209686279297,5.120871543884277,2.9770803451538086,20.183073043823242,15.937183380126953,1.0466454029083252,0.3409959673881531,55.193084716796875
19.45691906005222,26.54308093994778,54.0,500,1.0,86.56364440917969,5.153302192687988,2.761772632598877,19.7268009185791,15.983207702636719,1.0171035528182983,0.3276856541633606,55.67380142211914
18.610966057441253,25.38903394255875,56.0,500,1.0,86.93790435791016,5.1795525550842285,2.531658411026001,19.146102905273438,16.04195785522461,0.9857858419418335,0.31164658069610596,56.330013275146484
17.765013054830288,24.234986945169716,58.0,500,1.0,87.30380249023438,5.232941150665283,2.3257787227630615,18.726791381835938,16.135297775268555,0.9642086029052734,0.30005061626434326,56.94131088256836
16.919060052219322,23.08093994778068,60.0,500,1.0,87.60371398925781,5.314736366271973,2.135885000228882,18.3983154296875,16.1908016204834,0.9448197484016418,0.29068276286125183,57.398338317871094
16.073107049608357,21.926892950391647,62.0,500,1.0,87.86439514160156,5.405701160430908,1.9689682722091675,18.014270782470703,16.204042434692383,0.9278720021247864,0.2814653217792511,57.836753845214844
15.227154046997388,20.772845953002612,64.0,500,1.0,88.15643310546875,5.4947638511657715,1.8244901895523071,17.560365676879883,16.220075607299805,0.917708158493042,0.2725408971309662,58.36684799194336
14.381201044386422,19.61879895561358,66.0,500,1.0,88.46869659423828,5.606258869171143,1.6938891410827637,17.147804260253906,16.26121711730957,0.9109314680099487,0.2643776834011078,59.01661682128906
13.535248041775457,18.464751958224547,68.0,500,1.0,88.70833587646484,5.721606254577637,1.5812082290649414,16.737546920776367,16.260282516479492,0.9041842818260193,0.2558998167514801,59.5019645690918
12.689295039164492,17.310704960835512,70.0,500,1.0,88.91960144042969,5.824916839599609,1.4681227207183838,16.422883987426758,16.35553550720215,0.8902245163917542,0.24738796055316925,59.75458526611328
11.843342036553524,16.156657963446477,72.0,500,1.0,89.09284973144531,5.94933557510376,1.375793695449829,16.229026794433594,16.55218505859375,0.8836318850517273,0.24240803718566895,59.95795822143555
10.997389033942559,15.002610966057443,74.0,500,1.0,89.20323181152344,6.108663082122803,1.309941291809082,16.25725555419922,17.019939422607422,0.8871434926986694,0.24331825971603394,60.137229919433594
10.151436031331592,13.84856396866841,76.0,500,1.0,89.24263763427734,6.259542465209961,1.2339521646499634,16.15918731689453,17.37952423095703,0.8803379535675049,0.24154923856258392,60.125213623046875
9.305483028720626,12.694516971279375,78.0,500,1.0,89.24060821533203,6.47425651550293,1.1471781730651855,16.105894088745117,17.70228385925293,0.8732388615608215,0.24057431519031525,60.07661056518555
8.459530026109661,11.54046997389034,80.0,500,1.0,89.14512634277344,6.728063583374023,1.0786648988723755,16.141355514526367,18.254358291625977,0.8737339377403259,0.24245013296604156,59.947731018066406
7.613577023498694,10.386422976501306,82.0,500,1.0,89.04110717773438,7.009727478027344,1.012876272201538,16.198196411132812,18.820072174072266,0.8769528865814209,0.24522638320922852,59.79713821411133
6.7676240208877285,9.232375979112273,84.0,500,1.0,88.90620422363281,7.332465171813965,0.9485112428665161,16.28887939453125,19.404407501220703,0.8792982697486877,0.24949102103710175,59.69557189941406
5.921671018276762,8.078328981723239,86.0,500,1.0,88.72420501708984,7.701999664306641,0.9032431244850159,16.395700454711914,20.131649017333984,0.8912015557289124,0.2574414014816284,59.70116424560547
5.075718015665796,6.924281984334205,88.0,500,1.0,88.50953674316406,8.079717636108398,0.8683683276176453,16.46973419189453,20.858474731445312,0.8999902009963989,0.2656782865524292,59.63936996459961
4.2297650130548305,5.77023498694517,90.0,500,1.0,88.30396270751953,8.426804542541504,0.8357070684432983,16.545625686645508,21.617271423339844,0.9038357138633728,0.27357175946235657,59.603851318359375
3.3838120104438643,4.616187989556137,92.0,500,1.0,88.07996368408203,8.7530517578125,0.7951053977012634,16.633121490478516,22.443662643432617,0.9144784212112427,0.282649427652359,59.52915573120117
2.537859007832898,3.4621409921671025,94.0,500,1.0,87.856201171875,9.19020938873291,0.7466043829917908,16.81128692626953,23.396799087524414,0.9278470873832703,0.2935720682144165,59.43952178955078
1.6919060052219321,2.3080939947780683,96.0,500,1.0,87.6207275390625,9.701822280883789,0.7058706879615784,17.111560821533203,24.521636962890625,0.9440534114837646,0.3077452480792999,59.32180404663086
0.8459530026109661,1.1540469973890342,98.0,500,1.0,87.40870666503906,10.072065353393555,0.6821456551551819,17.467557907104492,25.619129180908203,0.9552950263023376,0.32414510846138,59.219383239746094
0.0,0.0,100.0,500,1.0,87.1657943725586,10.40474796295166,0.6609864234924316,17.892623901367188,26.588253021240234,0.9542456865310669,0.3406446576118469,59.13224792480469
